상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220803785621,소원,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010529E+018,1,대지,529,40,인천광역시 부평구 부평동 529-40,282373000066,인천광역시 부평구 부흥로,264,,2.82371010010529E+024,동아웰빙타운,인천광역시 부평구 부흥로 264,403825,21388,,2,,126.721059651077,37.498327068302
MA010120220803785916,엘가,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47414,셔츠 및 블라우스 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,민자,인천광역시 부평구 광장로 16,403825,21404,,2,,126.72335370452,37.4895656909419
MA010120220803717712,슬로우캘리,부평점,I2,음식,I210,기타 간이,I21005,토스트/샌드위치/샐러드,I56123,서양식 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010529E+018,1,대지,529,171,인천광역시 부평구 부평동 529-171,282374262381,인천광역시 부평구 부평대로71번길,10,11,2.82371010010529E+024,,인천광역시 부평구 부평대로71번길 10-11,403825,21388,,1,,126.721422261855,37.498129703157
MA010120220803723632,마포화곱창,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010546E+018,1,대지,546,34,인천광역시 부평구 부평동 546-34,282374262363,인천광역시 부평구 부평대로17번길,35,,2.82371010010546E+024,일부,인천광역시 부평구 부평대로17번길 35,403859,21389,,2,,126.720899302209,37.4927945249653
MA010120220803714555,시스막스,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.8237101001007E+018,1,대지,70,127,인천광역시 부평구 부평동 70-127,282373154027,인천광역시 부평구 부평문화로,35,,2.8237101001007E+024,롯데백화점,인천광역시 부평구 부평문화로 35,403713,21387,,3,,126.719573500624,37.4935392189769
MA010120220803713574,에고이스트,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.8237101001007E+018,1,대지,70,127,인천광역시 부평구 부평동 70-127,282373154027,인천광역시 부평구 부평문화로,35,,2.8237101001007E+024,,인천광역시 부평구 부평문화로 35,403713,21387,,,,126.719573500624,37.4935392189769
MA010120220803870662,에드메이드,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010064E+018,1,대지,64,24,인천광역시 부평구 부평동 64-24,282374262614,인천광역시 부평구 원적로472번길,2,,2.82371010010064E+024,창신빌딩,인천광역시 부평구 원적로472번길 2,403818,21378,,4,,126.718666731778,37.5031507708524
MA010120220803872250,스카이노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010798E+018,1,대지,798,,인천광역시 부평구 부평동 798,282374262362,인천광역시 부평구 부평대로167번길,33,,2.82371010010798E+024,,인천광역시 부평구 부평대로167번길 33,403825,21364,,4,,126.718757463553,37.506097265347
MA010120220803878286,엠디학원,,P1,교육,P105,일반 교육,P10501,입시·교과학원,P85501,일반 교과학원,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010064E+018,1,대지,64,24,인천광역시 부평구 부평동 64-24,282374262614,인천광역시 부평구 원적로472번길,2,,2.82371010010064E+024,,인천광역시 부평구 원적로472번길 2,403818,21378,,,,126.718666731778,37.5031507708524
MA010120220803870578,닭발이생각나는밤,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010185E+018,1,대지,185,8,인천광역시 부평구 부평동 185-8,282372008007,인천광역시 부평구 경원대로,1404,,2.82371010010185E+024,그랑프리빌딩,인천광역시 부평구 경원대로 1404,403819,21404,,1,,126.725044773305,37.4909391661219
MA010120220803836693,자연약국,,G2,소매,G215,의약·화장품 소매,G21501,약국,G47811,의약품 및 의료용품 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010543E+018,1,대지,543,2,인천광역시 부평구 부평동 543-2,282372008008,인천광역시 부평구 부평대로,59,,2.82371010010543E+024,성창빌딩,인천광역시 부평구 부평대로 59,403859,21388,,1,,126.722094741592,37.4967077011305
MA010120220803844725,꾸미로우,,S2,수리·개인,S207,이용·미용,S20702,피부 관리실,S96113,피부 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010539E+018,1,대지,539,2,인천광역시 부평구 부평동 539-2,282373154050,인천광역시 부평구 장제로,45,,2.82371010010539E+024,부평현대더로프트,인천광역시 부평구 장제로 45,403859,21404,,1,,126.72689205652,37.4897991746758
MA010120220803846314,부평제일약국,,G2,소매,G215,의약·화장품 소매,G21501,약국,G47811,의약품 및 의료용품 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010546E+018,1,대지,546,69,인천광역시 부평구 부평동 546-69,282373154027,인천광역시 부평구 부평문화로,48,,2.82371010010546E+024,,인천광역시 부평구 부평문화로 48,403859,21389,,1,,126.721404670052,37.4937327623399
MA010120220803889192,파리바게트,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010546E+018,1,대지,546,68,인천광역시 부평구 부평동 546-68,282373154027,인천광역시 부평구 부평문화로,50,,2.82371010010546E+024,,인천광역시 부평구 부평문화로 50,403859,21389,,,,126.721653410046,37.4937423587011
MA010120220803892586,아이더부평모다점,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.8237101001007E+018,1,대지,70,127,인천광역시 부평구 부평동 70-127,282373154027,인천광역시 부평구 부평문화로,35,,2.8237101001007E+024,,인천광역시 부평구 부평문화로 35,403713,21387,,4,,126.719573500624,37.4935392189769
MA010120220803825392,송이네잔치국수,,I2,음식,I201,한식,I20105,국수/칼국수,I56112,한식 면 요리 전문점,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010798E+018,1,대지,798,,인천광역시 부평구 부평동 798,282374262362,인천광역시 부평구 부평대로167번길,33,,2.82371010010798E+024,,인천광역시 부평구 부평대로167번길 33,403825,21364,,,,126.718757463553,37.506097265347
MA010120220803822558,동갑이네,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010549E+018,1,대지,549,52,인천광역시 부평구 부평동 549-52,282374262030,인천광역시 부평구 경원대로1377번길,14,,2.82371010010549E+024,파레스오피스텔,인천광역시 부평구 경원대로1377번길 14,403825,21389,,1,,126.722248393417,37.491860659731
MA010120220803812086,멕시카나치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010465E+018,1,대지,465,42,인천광역시 부평구 부평동 465-42,282374262424,인천광역시 부평구 부흥로267번길,21,,2.82371010010465E+024,,인천광역시 부평구 부흥로267번길 21,403819,21379,,1,,126.72119026211,37.4996969019324
MA010120220803988335,도호,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.8237101001007E+018,1,대지,70,127,인천광역시 부평구 부평동 70-127,282373154027,인천광역시 부평구 부평문화로,35,,2.8237101001007E+024,모다백화점,인천광역시 부평구 부평문화로 35,403713,21387,,3,,126.719573500624,37.4935392189769
MA010120220803915264,네일순이,,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,부평민자역사,인천광역시 부평구 광장로 16,403825,21404,,2,,126.72335370452,37.4895656909419
MA010120220804043906,나이스크랍,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.8237101001007E+018,1,대지,70,127,인천광역시 부평구 부평동 70-127,282373154027,인천광역시 부평구 부평문화로,35,,2.8237101001007E+024,모다백화점,인천광역시 부평구 부평문화로 35,403713,21387,,2,,126.719573500624,37.4935392189769
MA010120220804046265,카페소삼,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010451E+018,1,대지,451,83,인천광역시 부평구 부평동 451-83,282374262617,인천광역시 부평구 원적로486번길,31,,2.82371010010451E+024,제일아파트,인천광역시 부평구 원적로486번길 31,403819,21379,,1,,126.720786805443,37.5017502363623
MA010120220804043370,쿵기텔레콤,,G2,소매,G208,가전·통신 소매,G20802,핸드폰 소매업,G47312,통신기기 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010329E+018,1,대지,329,3,인천광역시 부평구 부평동 329-3,282372008007,인천광역시 부평구 경원대로,1347,,2.8237101001033E+024,,인천광역시 부평구 경원대로 1347,403819,21389,,1,,126.71867701684,37.4913656668965
MA010120220804041032,토스,,M1,과학·기술,M109,기술 서비스,M10999,기타 엔지니어링 서비스업,M72129,기타 엔지니어링 서비스업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010539E+018,1,대지,539,2,인천광역시 부평구 부평동 539-2,282373154050,인천광역시 부평구 장제로,45,,2.82371010010539E+024,부평현대더로프트,인천광역시 부평구 장제로 45,403859,21404,,1,,126.72689205652,37.4897991746758
MA010120220803997303,반셀,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,특,인천광역시 부평구 광장로 16,403825,21404,,2,,126.72335370452,37.4895656909419
MA010120220804016982,메아리레포츠,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010529E+018,1,대지,529,2,인천광역시 부평구 부평동 529-2,282374262382,인천광역시 부평구 부평대로87번길,5,,2.82371010010529E+024,,인천광역시 부평구 부평대로87번길 5,403825,21379,,,,126.721667137215,37.499184454511
MA010120220804142688,인천탑항공,,N1,시설관리·임대,N105,여행사·보조,N10501,여행사,N75210,여행사업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010549E+018,1,대지,549,36,인천광역시 부평구 부평동 549-36,282372008008,인천광역시 부평구 부평대로,9,,2.82371010010549E+024,문화드림빌,인천광역시 부평구 부평대로 9,403825,21389,,,,126.722575414108,37.4921046993499
MA010120220804222960,오슬로주,,R1,예술·스포츠,R103,스포츠 서비스,R10306,종합 스포츠시설,R91131,종합 스포츠시설 운영업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010798E+018,1,대지,798,32,인천광역시 부평구 부평동 798-32,282374262362,인천광역시 부평구 부평대로167번길,13,,2.82371010010798E+024,신진프라자,인천광역시 부평구 부평대로167번길 13,403825,21364,,1,,126.719900421156,37.5059197805896
MA010120220804381126,다온뷰티랩,,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,화장품; 비누 및 방향제 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010549E+018,1,대지,549,17,인천광역시 부평구 부평동 549-17,282373154027,인천광역시 부평구 부평문화로,54,,2.82371010010549E+024,,인천광역시 부평구 부평문화로 54,403825,21389,,3,,126.72228651817,37.4937798888431
MA010120220804295259,더썬테크,부평점,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47121,슈퍼마켓,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.8237101001007E+018,1,대지,70,127,인천광역시 부평구 부평동 70-127,282373154027,인천광역시 부평구 부평문화로,35,,2.8237101001007E+024,지,인천광역시 부평구 부평문화로 35,403713,21387,,1,,126.719573500624,37.4935392189769
MA010120220804459525,241오렌지,,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,화장품; 비누 및 방향제 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,본건물,인천광역시 부평구 광장로 16,403825,21404,,2,,126.72335370452,37.4895656909419
MA010120220804395754,이렇게좋은날,,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010546E+018,1,대지,546,110,인천광역시 부평구 부평동 546-110,282373154027,인천광역시 부평구 부평문화로,42,,2.82371010010546E+024,제비,인천광역시 부평구 부평문화로 42,403859,21389,,,,126.720918330517,37.493758644579
